0.708	0.571
0.659	1.440
0.454	0.532
0.483	1.123
0.718	1.714
0.923	1.528
0.713	0.103
0.532	-0.537
0.479	0.620
0.630	0.156
0.518	-0.322
0.322	0.332
0.381	0.288
0.259	0.005
0.371	0.293
0.317	0.923
0.161	-0.239
0.249	-1.631
0.039	-2.817
0.269	-0.254
0.200	3.760
-0.083	2.856
0.039	1.318
0.112	1.489
-0.205	2.026
-0.078	3.184
0.122	-0.493
0.078	-3.608
0.093	-3.462
-0.103	-1.470
-0.317	-0.190
-0.244	0.703
-0.039	0.806
-0.264	0.649
-0.469	1.860
-0.059	2.427
0.068	1.162
0.005	-0.894
-0.103	-1.724
-0.239	-0.518
-0.127	0.239
-0.068	0.742
-0.337	0.249
-0.347	-1.050
-0.063	-0.371
0.112	0.771
-0.112	0.190
-0.410	-0.137
-0.107	0.425
0.015	0.835
-0.195	1.133
-0.464	1.216
-0.498	1.157
-0.215	0.767
0.049	0.176
-0.063	1.294
-0.132	1.367
0.195	1.133
0.503	0.649
0.537	-0.781
0.151	-1.006
-0.107	0.879
0.156	0.078
0.210	-1.260
-0.054	-1.016
-0.356	0.771
-0.117	1.328
0.024	0.283
0.010	-1.206
-0.151	-1.338
-0.088	-0.522
-0.054	-0.210
-0.132	-0.103
-0.127	-0.254
-0.254	-0.083
-0.229	0.244
-0.229	0.366
-0.229	-0.439
-0.254	1.812
-0.166	1.543
-0.176	0.459
-0.176	-0.049
-0.337	0.103
-0.283	0.288
-0.332	0.195
-0.298	-0.928
-0.322	-0.146
-0.342	0.127
-0.142	-0.640
0.015	-1.787
-0.029	-1.660
0.049	-0.767
0.107	-0.142
0.195	-0.913
0.293	-2.041
0.161	-0.396
0.142	1.382
0.156	0.625
0.059	-0.142
0.020	-0.947
-0.039	0.034
-0.239	0.771
-0.361	0.630
-0.483	-0.278
-0.527	-0.903
-0.508	0.137
-0.566	0.508
-0.469	-0.596
-0.254	-1.133
0.078	-0.332
0.225	-0.718
0.234	-0.142
0.415	-0.620
0.635	-0.879
0.576	0.815
0.664	0.337
0.581	-0.303
0.249	-0.620
0.259	0.400
0.220	0.591
-0.186	-0.103
-0.454	-0.957
-0.596	-0.635
-0.771	0.728
-0.737	-0.073
-0.757	-0.620
-0.991	-0.923
-0.845	0.127
-0.508	0.571
-0.430	-0.513
-0.146	-0.112
-0.063	-0.137
-0.054	0.098
0.146	1.055
0.352	-0.220
0.254	-0.078
0.371	0.933
0.483	-0.596
0.386	-0.229
0.259	1.426
0.332	-0.684
0.264	-0.293
0.186	-0.088
0.122	-1.025
-0.122	-0.083
-0.371	-0.015
-0.366	-0.396
-0.396	0.542
-0.537	-0.576
-0.659	0.166
-0.635	0.952
-0.576	-0.225
-0.459	-0.371
-0.303	-0.615
-0.273	-0.117
-0.391	0.786
-0.210	-0.288
0.010	-0.679
0.107	0.781
0.059	0.381
0.005	0.791
0.195	0.220
0.239	-0.879
0.122	0.503
0.103	0.474
-0.122	-0.835
-0.156	0.083
-0.112	-0.679
-0.386	-0.186
-0.615	0.557
-0.474	-0.781
-0.503	-0.176
-0.693	-0.088
-0.640	-0.249
-0.581	0.425
-0.566	-0.151
-0.552	-0.264
-0.508	0.381
-0.581	0.146
-0.317	-0.093
-0.049	0.156
-0.112	-0.317
-0.137	-0.186
-0.034	0.044
0.000	-0.332
0.063	-0.044
0.181	-0.103
0.337	-0.737
0.142	-0.073
0.264	-0.312
0.166	-0.166
0.137	-0.249
0.283	-0.884
0.107	-0.327
-0.054	-0.195
0.098	-0.195
0.000	0.049
-0.029	-0.288
0.190	-0.317
0.176	0.098
0.117	-0.063
-0.249	-0.474
-0.488	-0.127
-0.532	-0.312
-0.444	-0.063
-0.732	-0.020
-0.928	-0.605
-1.064	-0.376
-1.372	-0.352
-1.069	-0.449
-1.191	-0.396
-1.245	-0.708
-1.665	-0.688
-1.543	-0.195
-1.060	-0.127
-0.767	-0.259
-1.040	-0.503
-1.152	-0.898
-0.991	0.308
-0.444	-0.405
0.029	-0.605
-0.220	0.117
-0.200	1.938
-0.151	-2.383
-0.068	0.454
-0.024	0.947
-0.181	-2.036
-0.459	0.449
-0.332	-0.850
-0.273	-0.908
-0.464	0.811
-0.493	0.122
-0.459	-0.356
-0.591	-0.054
-0.181	0.303
0.034	0.312
-0.059	0.127
0.049	-0.635
0.269	0.088
0.244	-0.068
0.415	-0.171
0.532	0.391
0.459	-0.039
0.547	0.356
0.542	0.479
0.557	0.093
0.488	0.522
0.488	-0.269
0.430	-0.630
0.366	0.942
0.107	-0.029
0.044	-1.274
0.093	1.558
0.034	2.461
0.010	-2.876
0.005	3.252
0.151	0.986
0.312	-3.379
0.518	0.801
0.420	-1.816
0.381	-0.649
0.576	1.294
0.610	-0.923
0.547	0.474
0.474	1.694
0.439	-0.674
0.312	-0.078
0.317	-0.815
0.176	-2.510
-0.073	0.483
0.034	-1.138
-0.161	-1.235
-0.137	0.894
0.200	-0.581
0.210	0.776
-0.024	0.518
0.273	-1.318
0.244	-0.205
0.400	-0.269
0.566	-0.947
0.215	-0.303
0.264	-0.298
0.337	-0.474
0.317	0.205
0.366	0.200
0.576	0.215
0.430	0.327
0.591	-1.138
0.605	-0.352
0.581	0.410
0.664	-0.317
0.713	0.195
0.732	0.068
0.723	-0.024
0.776	1.328
0.815	0.435
0.771	-0.425
0.854	0.161
0.640	0.020
0.659	0.278
0.493	0.430
0.171	-0.234
-0.103	0.210
-0.117	1.006
-0.337	0.562
-0.332	0.615
-0.356	0.308
-0.249	-0.107
-0.137	0.591
-0.127	0.576
-0.059	0.078
0.024	0.430
-0.093	0.459
0.161	0.684
0.063	0.630
0.034	0.425
-0.088	0.601
0.034	0.244
0.156	0.220
-0.161	0.527
-0.078	0.391
0.044	0.049
0.020	0.396
0.039	0.078
0.215	0.552
-0.044	0.679
0.171	-0.278
0.356	0.190
0.347	0.288
0.298	0.215
0.483	0.303
0.391	-0.566
0.430	0.342
0.293	0.742
0.239	0.103
0.420	-0.166
0.176	-0.190
-0.044	-0.166
-0.234	0.430
-0.190	-0.527
-0.327	-1.284
-0.513	-0.356
-0.684	0.005
-0.601	-0.068
-0.552	1.196
-0.537	-0.371
-0.591	-0.718
-0.566	-1.245
-0.215	-0.415
-0.459	0.903
-0.371	-0.791
-0.088	-1.855
-0.181	-1.157
-0.054	0.449
0.200	0.151
0.234	-1.104
0.283	-1.069
0.376	1.196
0.420	1.567
0.483	0.225
0.610	0.054
0.781	-0.991
0.571	0.459
0.371	0.288
0.674	-2.095
0.664	-1.001
0.581	0.435
0.361	1.206
0.308	0.503
0.352	0.454
0.547	1.411
0.205	-1.304
0.020	-0.205
0.229	-0.205
0.015	-3.398
-0.112	3.901
-0.220	-1.177
-0.210	-1.289
-0.039	-0.044
-0.107	-2.261
-0.234	1.426
-0.146	2.446
-0.044	-0.586
-0.024	0.391
-0.083	0.840
-0.376	0.581
-0.132	1.250
0.312	-2.070
-0.137	-0.771
-0.347	1.162
0.010	-1.357
0.308	0.771
0.234	0.205
0.132	-0.005
-0.112	2.036
0.078	-0.894
0.229	-0.610
-0.034	0.615
-0.190	-1.792
-0.161	-0.713
-0.254	-0.425
-0.107	-0.479
-0.435	0.850
-0.518	-1.177
-0.298	-1.172
-0.371	1.382
-0.674	-0.059
-0.674	-0.415
-0.659	-0.850
-0.854	-1.602
-0.757	1.069
-1.084	0.562
-0.986	0.083
-0.547	0.796
-0.728	-0.522
-0.752	0.322
-0.713	1.230
-0.566	-0.757
-0.298	-1.045
-0.171	-0.942
-0.356	-0.640
-0.381	0.659
-0.127	0.757
-0.239	0.542
-0.161	-0.625
-0.122	-0.312
-0.312	0.693
-0.146	-1.064
-0.024	-1.411
-0.063	-0.308
-0.181	0.195
-0.386	-0.483
-0.444	-0.205
-0.371	1.299
-0.186	1.191
-0.205	0.557
-0.400	0.244
-0.273	-0.176
-0.117	0.322
-0.029	0.942
0.005	0.142
-0.068	-0.483
0.073	0.020
0.200	0.469
0.088	0.874
0.225	0.352
0.220	-0.205
0.293	0.518
0.190	0.659
-0.098	0.063
-0.103	-0.381
-0.044	-0.029
-0.366	-0.073
-0.566	-0.894
-0.640	-0.547
-0.503	0.269
-0.469	-0.342
-0.435	-0.923
-0.483	0.034
-0.532	0.957
-0.288	0.352
-0.137	-0.615
-0.156	-0.645
-0.137	1.064
-0.078	-1.519
0.020	-3.018
-0.103	-1.226
-0.127	-0.430
-0.234	0.332
-0.269	-1.948
-0.400	-0.679
-0.269	1.758
-0.454	0.000
-0.752	-0.493
-0.649	0.068
-0.596	-1.064
-0.728	-0.513
-0.552	0.361
-0.493	-0.908
-0.664	-0.771
-0.347	0.347
-0.352	0.171
-0.435	0.684
-0.059	0.200
-0.142	-0.088
-0.054	0.708
0.156	-0.649
0.151	-0.781
0.176	0.645
0.386	0.103
0.186	0.571
0.288	2.173
0.400	1.489
0.278	0.693
0.249	-3.267
0.054	-5.078
-0.039	-1.494
0.151	2.148
0.034	1.514
-0.259	1.333
-0.205	0.513
-0.249	1.001
-0.020	3.081
0.225	0.083
-0.068	-1.323
-0.273	-0.229
-0.215	0.903
-0.186	1.367
-0.103	0.449
-0.166	1.206
-0.557	1.802
-0.601	-0.044
-0.278	-0.903
-0.288	0.107
-0.342	-0.781
-0.488	-0.830
-0.439	-0.024
-0.386	-0.522
-0.088	1.040
-0.293	0.796
-0.342	-1.025
-0.068	0.830
0.166	0.332
0.063	-1.401
0.078	-0.845
0.005	-1.006
0.034	-0.684
0.059	0.303
0.005	0.190
-0.127	0.225
-0.210	0.820
0.034	0.718
0.161	-0.034
0.225	-0.415
0.332	-0.566
0.542	-0.718
0.708	-0.859
1.001	-0.127
0.972	0.156
1.099	0.767
1.108	0.688
1.279	0.469
1.094	0.078
1.113	-0.386
1.055	-1.313
1.089	-0.732
0.708	0.522
0.405	0.303
0.371	-0.015
0.332	-0.039
0.225	-0.503
0.352	0.029
0.376	0.288
0.312	-0.850
0.679	-0.073
0.830	0.229
0.664	-0.122
0.850	0.840
0.874	0.303
0.757	-0.312
0.874	-0.142
1.040	-0.181
0.854	0.557
0.894	-0.244
0.728	-1.362
0.508	0.039
0.640	0.293
0.547	0.195
0.352	0.474
0.215	-1.167
0.415	-0.679
0.366	0.723
0.396	-0.483
0.337	-0.405
0.176	-0.098
0.474	-0.234
0.850	1.455
0.752	1.143
0.605	-1.172
0.752	0.137
0.732	0.420
0.781	0.415
0.811	2.002
0.659	0.381
0.542	0.742
0.615	0.850
0.532	-0.469
0.483	1.323
0.405	0.830
0.347	-1.035
0.449	-1.021
0.508	-0.649
0.474	-0.347
0.312	0.225
0.278	0.801
0.376	0.903
0.293	1.118
0.312	0.732
0.293	1.118
0.435	0.264
0.444	-0.513
0.405	0.903
0.264	-0.298
0.347	-0.337
0.137	0.552
0.195	0.122
0.288	0.073
-0.029	1.021
0.049	1.030
0.010	-0.972
-0.127	-1.270
-0.254	-1.631
-0.078	1.572
-0.078	3.955
-0.083	2.441
-0.073	1.001
-0.225	0.400
-0.386	1.689
-0.107	1.768
-0.020	-2.476
-0.029	-3.516
0.093	-3.052
-0.347	-1.460
-0.415	0.776
0.083	1.782
-0.146	1.465
-0.449	2.324
-0.391	1.992
-0.239	1.440
0.039	1.382
-0.068	-0.977
-0.508	-1.357
-0.503	-1.738
-0.054	-0.674
-0.020	0.894
-0.464	0.547
-0.542	0.103
0.010	0.708
0.186	0.581
0.137	1.157
-0.068	0.781
-0.107	0.264
0.103	0.908
0.244	0.850
0.059	0.566
-0.093	1.250
-0.049	0.034
0.210	-0.508
0.161	-0.464
0.137	-1.089
0.054	-0.361
0.098	0.044
0.034	-0.547
-0.039	-0.093
-0.020	0.620
-0.234	0.776
-0.376	0.894
-0.308	0.527
-0.205	0.195
-0.283	-0.176
-0.166	0.073
-0.215	0.239
-0.234	0.161
0.000	-0.625
-0.171	-1.104
-0.283	-0.747
-0.210	-0.103
-0.190	0.234
-0.059	-0.557
-0.151	-0.415
-0.332	0.322
-0.259	0.615
-0.073	0.581
-0.029	-0.273
-0.117	-0.190
-0.171	-0.029
0.020	-0.405
0.122	-0.601
0.010	-0.742
-0.024	-0.854
-0.029	-0.425
0.083	-0.342
0.190	-0.527
0.049	-0.806
-0.098	-0.542
-0.039	-0.327
0.034	-0.249
-0.171	-0.010
-0.332	-0.049
-0.332	-0.044
-0.352	-0.112
-0.264	0.117
-0.142	-0.210
-0.127	0.020
-0.039	0.181
0.142	-0.107
0.200	-0.020
0.122	-0.112
0.132	-0.288
0.210	0.479
0.122	-0.781
0.229	-1.641
0.024	0.488
-0.161	0.317
-0.059	-1.650
-0.054	0.684
-0.215	-0.381
-0.244	-1.831
-0.303	1.597
-0.332	1.401
-0.054	-1.245
-0.122	-0.005
-0.410	-0.298
-0.347	-0.068
-0.298	1.328
-0.239	-1.030
-0.171	-0.957
-0.195	1.016
-0.283	-0.083
-0.146	-0.063
0.137	0.273
0.161	-0.679
-0.078	1.099
-0.049	0.527
0.098	-1.577
0.122	-0.444
0.161	-0.835
0.078	0.693
-0.151	2.559
0.034	-0.913
0.327	-1.943
0.112	0.317
-0.039	0.947
0.156	-0.117
-0.024	-0.479
-0.322	-0.723
-0.415	-0.352
-0.532	-1.479
-0.742	0.146
-0.762	1.914
-0.781	-0.073
-0.776	-1.084
-0.601	-0.161
-0.430	0.576
-0.410	1.094
-0.161	-1.294
0.215	-1.792
0.400	1.094
0.425	0.854
0.635	-0.361
0.557	-0.557
0.308	-0.586
0.264	0.801
0.273	0.659
0.039	-0.767
-0.474	-0.337
-0.566	0.034
-0.508	0.308
-0.806	0.581
-1.108	-0.688
-0.996	-0.127
-0.928	0.527
-0.708	-0.684
-0.581	0.078
-0.664	-0.195
-0.454	-0.464
-0.039	0.127
0.176	-0.269
0.122	0.073
0.308	0.464
0.254	-0.518
0.576	-0.693
0.493	1.113
