0.298	0.186
0.312	0.200
0.283	0.264
0.239	0.195
0.176	0.283
0.088	0.249
0.068	0.225
0.171	0.264
0.049	0.259
-0.063	0.288
-0.083	0.259
-0.063	0.220
-0.068	0.239
-0.171	0.254
-0.112	0.161
-0.049	0.146
-0.166	0.142
-0.205	0.156
-0.127	0.117
-0.156	0.000
-0.200	0.029
-0.142	0.049
-0.132	0.000
-0.059	0.020
-0.073	-0.063
-0.093	-0.068
-0.005	-0.020
-0.015	-0.142
-0.063	-0.093
-0.063	-0.063
-0.054	-0.146
-0.073	-0.088
0.010	-0.171
-0.112	-0.288
-0.142	-0.205
-0.010	-0.273
-0.054	-0.312
-0.210	-0.278
-0.146	-0.269
-0.107	-0.347
-0.171	-0.396
-0.142	-0.283
-0.044	-0.332
-0.029	-0.425
-0.010	-0.269
0.039	-0.337
0.063	-0.405
0.122	-0.273
0.156	-0.288
0.225	-0.308
0.269	-0.195
0.308	-0.269
0.269	-0.244
0.498	-0.239
0.703	-0.283
0.879	-0.229
1.060	-0.225
1.128	-0.234
1.094	-0.137
0.874	-0.195
0.479	-0.127
0.186	-0.093
0.054	-0.166
-0.200	-0.273
-0.420	-0.356
-0.425	-0.205
-0.376	-0.171
-0.391	-0.322
-0.327	-0.342
-0.288	-0.337
-0.234	-0.293
-0.093	-0.298
-0.083	-0.488
0.142	-0.571
0.356	-0.459
0.425	-0.430
0.625	-0.327
0.688	-0.278
0.273	-0.186
0.210	-0.034
0.371	0.098
0.220	0.117
0.166	-0.010
0.142	0.054
0.112	0.098
0.278	0.166
0.234	0.225
0.220	0.225
0.264	0.234
0.229	0.342
0.239	0.234
0.176	0.156
0.015	0.073
-0.098	-0.054
-0.093	-0.049
0.029	-0.132
0.117	-0.190
0.029	-0.137
0.049	-0.083
0.225	0.029
0.239	0.063
0.181	0.049
0.156	0.059
0.049	0.083
0.186	0.098
0.190	0.122
-0.039	0.015
-0.020	0.005
0.044	0.098
-0.005	0.137
0.054	0.137
-0.029	0.117
-0.234	0.098
-0.098	0.176
0.112	0.146
0.054	0.029
0.093	-0.059
0.088	-0.088
0.176	-0.103
0.127	-0.029
0.005	-0.034
-0.103	-0.156
-0.103	-0.088
-0.078	-0.063
-0.195	-0.078
-0.347	-0.044
-0.288	-0.200
-0.273	-0.215
-0.356	-0.112
-0.386	-0.088
-0.303	-0.083
-0.283	-0.034
-0.200	-0.020
-0.200	0.103
-0.210	0.215
-0.059	0.166
0.015	0.181
-0.122	0.166
-0.205	0.254
-0.356	0.264
-0.620	0.278
-0.840	0.288
-1.074	0.220
-1.201	0.283
-1.226	0.234
-1.230	0.151
-1.318	0.088
-1.270	0.063
-1.274	0.054
-1.128	0.044
-0.903	0.063
-0.806	0.078
-0.718	0.166
-0.488	0.190
-0.376	0.254
-0.210	0.259
0.020	0.391
0.088	0.542
0.195	0.527
0.249	0.659
0.239	0.742
0.278	0.742
0.269	0.742
0.303	0.737
0.308	0.728
0.298	0.659
0.391	0.591
0.278	0.571
0.229	0.498
0.342	0.386
0.332	0.332
0.259	0.186
0.254	0.127
0.117	0.049
0.044	-0.029
0.146	-0.103
0.073	-0.156
-0.068	-0.195
